CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase
13410,4,140.4,244.39,180.7025,722.81,10.99874102,70.661723,0,12.72810282,5.611433157,4,221
13411,1,213.55,213.55,213.55,213.55,37.85998595,18.54366659,27.23015687,16.36619059,0,37,37
13414,3,390,532.8,463.5,1390.5,0,25.45846818,12.13376483,2.567421791,59.8403452,63,226
13416,1,275,275,275,275,49.92727273,0,0,50.07272727,0,11,11
13417,1,236,236,236,236,0,25.42372881,0,74.57627119,0,135,135
13418,16,12.6,635.72,299.24,4787.84,31.57728746,30.63928619,11.5170933,9.434943524,16.83138952,14,302
13420,2,38.4,101.95,70.175,140.35,0,50.33843962,10.47381546,24.22515141,14.96259352,79,100
13421,1,825.04,825.04,825.04,825.04,11.92063415,26.28357413,31.41665859,9.969213614,20.40991952,220,220
13425,3,401.57,773.08,541.4033333,1624.21,13.48347812,33.91556511,26.12346926,7.428226646,19.04926087,38,224
13426,6,273.66,368.97,321.275,1927.65,24.15116852,16.24568775,22.16169948,18.09975877,19.34168547,19,289
13427,2,214.5,250.36,232.43,464.86,3.570967603,33.06802048,6.582627027,17.0373876,39.74099729,50,145
13429,1,330.6,330.6,330.6,330.6,0,11.72413793,20.32667877,0,67.9491833,5,5
13430,1,308.93,308.93,308.93,308.93,5.373385557,46.75816528,4.078593856,7.704010617,36.08584469,16,16
13431,1,853.68,853.68,853.68,853.68,21.9403055,26.63761597,23.5357511,2.331084247,25.55524318,18,18
13434,2,72.84,461.4,267.12,534.24,0,1.774483378,95.75471698,0,2.470799641,4,26
13435,4,251.26,884.9,490.4425,1961.77,38.22313523,25.45762245,11.62572575,15.06037915,9.633137422,5,119
13437,4,149.35,1440.9,543.4,2173.6,18.03689731,32.80088333,19.28321678,27.72589253,2.153110048,29,120
13439,1,283.71,283.71,283.71,283.71,7.613408058,32.22304466,21.46558105,8.318353248,30.37961299,185,185
13441,1,296.64,296.64,296.64,296.64,11.19201726,20.02427184,51.75296656,0,17.03074434,21,21
13448,5,17.4,1036.04,483.07,2415.35,23.01529799,23.46575031,27.21096321,18.82335893,7.484629557,10,303
13450,5,240.6,440.64,345.456,1727.28,19.10518272,51.56662498,1.024732527,0,28.30345977,19,148
13451,4,401.49,811.01,615.8475,2463.39,14.28235074,30.8793979,19.1829146,12.57819509,23.07714166,56,264
13452,2,295,295,295,590,0,100,0,0,0,189,200
13453,2,171.98,185,178.49,356.98,8.403832147,41.81746877,18.57246905,31.20623004,0,95,219
13455,1,642.95,642.95,642.95,642.95,12.55929699,37.87230733,32.31977603,17.24861964,0,296,296
13456,3,178.76,430,275.3866667,826.16,70.62191343,15.59020045,4.042800426,7.304880411,2.440205287,85,137
13458,10,300.78,1468.83,760.297,7602.97,10.20193424,30.56397697,32.93344575,13.56246309,12.73817995,29,289
13461,2,307.8,576.4,442.1,884.2,0,6.717937118,37.63854332,0,55.64351957,68,93
13462,1,143.25,143.25,143.25,143.25,0,10.47120419,49.0052356,33.40314136,7.120418848,182,182
13466,1,297.95,297.95,297.95,297.95,5.940594059,23.6616882,38.3621413,3.339486491,28.69608995,114,114
13468,30,51.4,356.75,160.894,4826.82,12.43986724,26.06042902,30.0237009,24.63837475,6.837628086,4,303
13470,2,49.5,115.5,82.5,165,0,100,0,0,0,29,45
13473,1,236.16,236.16,236.16,236.16,36.75474255,16.85298103,19.18191057,15.11686992,12.09349593,262,262
13474,1,229.59,229.59,229.59,229.59,20.58016464,37.10527462,14.72189555,12.10854131,15.48412387,166,166
13475,4,153.3,589.4,357.945,1431.78,2.420064535,49.81910629,14.66705779,14.99881267,18.09495872,121,228
13476,2,510.87,581.9,546.385,1092.77,20.15062639,39.1710973,8.988167684,25.54059866,6.149509961,108,211
13477,4,133.76,330.63,221.625,886.5,11.68640722,58.27523971,11.12690355,7.168640722,11.7428088,68,221
13479,2,144.35,146.65,145.5,291,39.604811,30.72164948,0,17.98969072,11.6838488,130,164
13481,3,313.71,656.78,445.9433333,1337.83,5.34073836,30.72737194,39.42055418,12.33340559,12.17792993,38,186
13482,1,184.64,184.64,184.64,184.64,16.16659445,60.8102253,9.586221837,9.667461005,3.7694974,162,162
13484,1,313.8,313.8,313.8,313.8,0,0,0,100,0,171,171
13485,1,454.24,454.24,454.24,454.24,3.2691969,44.18369144,38.61174709,3.632441,10.30292356,163,163
13486,3,202.16,617.45,374.1366667,1122.41,12.66916724,45.53505404,19.52405984,11.96532461,10.30639428,8,85
13487,2,193.15,215.65,204.4,408.8,3.63258317,24.62084149,35.83659491,28.20450098,7.705479452,143,283
13488,11,150.78,1381.92,664.9490909,7314.44,17.62472588,39.78951225,14.48819048,20.37476553,7.722805847,2,297
13489,4,51.36,162.48,112.38,449.52,6.673785371,23.59850507,0,0,69.72770956,35,224
13491,9,56.82,187.85,120.9388889,1088.45,20.89209426,26.69208508,8.599384446,25.47659516,18.33984106,77,302
13492,3,315.3,593.74,423.28,1269.84,9.812259812,30.31090531,5.110880111,53.2035532,1.562401562,66,144
13493,2,179.35,439.28,309.315,618.63,2.400465545,80.83992047,0,0,16.75961399,205,217
13494,1,316.26,316.26,316.26,316.26,8.284323025,10.43445267,27.98330488,37.6272687,15.67065073,241,241
13495,3,207,456.2,339.2266667,1017.68,37.56583602,20.84152189,34.58847575,0,7.004166339,162,298
13496,1,465.61,465.61,465.61,465.61,16.65557011,50.03543738,16.4730139,11.37217843,5.463800176,289,289
13497,2,126.5,194.55,160.525,321.05,23.40756891,18.59523439,27.06743498,12.05419717,18.87556455,212,298
13499,3,147.11,296.36,200.5666667,601.7,0,17.4173176,48.27488782,18.14026924,16.16752534,3,199
13500,1,326.4,326.4,326.4,326.4,46.875,30.51470588,7.720588235,14.88970588,0,52,52
13501,1,1314.82,1314.82,1314.82,1314.82,20.67583395,24.5622975,25.87426416,23.85117354,5.036430842,218,218
13502,2,74.56,114.6,94.58,189.16,31.40198774,26.32691901,16.01818566,10.52019454,15.73271305,204,253
13503,1,216.85,216.85,216.85,216.85,20.75167166,24.85589117,0,8.231496426,46.16094074,1,1
13505,4,637.78,1793.76,1070.72,4282.88,11.5167831,52.78761021,15.49424686,6.598363718,13.60299611,2,162
13506,2,151.7,301.12,226.41,452.82,20.63733934,40.14840334,11.18546001,9.219999117,18.8087982,246,299
13507,3,386.32,1242.38,674.2633333,2022.79,15.98584134,35.8465288,15.70355796,19.50276598,12.96130592,28,75
13508,1,110.97,110.97,110.97,110.97,18.46444985,15.99531405,10.93989366,54.60034243,0,173,173
13509,5,15,313.5,141.004,705.02,0,71.09018184,2.510567076,0,26.39925109,29,214
13510,2,312.49,578.92,445.705,891.41,16.79922819,20.48440112,24.13031041,12.10441884,26.48164144,25,113
13512,1,251.21,251.21,251.21,251.21,5.911388878,39.13458859,6.090521874,32.383265,16.48023566,190,190
13513,1,205.1,205.1,205.1,205.1,0,73.96392004,8.629936616,17.40614334,0,56,56
13514,1,152.2,152.2,152.2,152.2,27.26675427,0,46.51773982,26.21550591,0,3,3
13515,4,132.16,367.16,222.78,891.12,12.28790735,30.14184397,24.58254781,3.568542957,29.41915791,2,177
13516,2,146,474.41,310.205,620.41,30.08494383,29.33543947,29.86412211,0,10.71549459,2,168
13517,2,510.32,1082.51,796.415,1592.83,19.49360572,30.21351933,21.48502979,15.77695046,13.0308947,36,109
13518,1,659.44,659.44,659.44,659.44,10.79703991,45.2110882,26.76513405,8.173601844,9.053135994,15,15
13519,1,110.8,110.8,110.8,110.8,27.66245487,10.78519856,11.37184116,50.18050542,0,8,8
13520,5,303.4,719.4,562.276,2811.38,9.340608527,56.21794279,29.98883111,1.131117103,3.321500473,67,301
13523,3,99.25,1496.14,720.78,2162.34,21.09289011,34.89044276,9.936457726,22.70919467,11.37101473,129,296
13524,4,75,161.16,120.965,483.86,24.55255652,17.02145249,49.99379986,0,8.43219113,11,149
13525,1,282.88,282.88,282.88,282.88,0,100,0,0,0,178,178
13527,6,11.97,475.19,306.2316667,1837.39,20.67171368,21.11201215,17.78882001,17.59561117,22.83184299,19,256
13529,2,126.66,181.1,153.88,307.76,36.61944372,43.4754354,4.094099298,12.57473356,3.236288017,8,134
13531,2,178.35,305.45,241.9,483.8,3.658536585,17.4245556,57.48243076,21.43447706,0,135,296
13533,3,18.15,128.49,90.26333333,270.79,15.95332176,49.77288674,8.881421027,8.807563056,16.58480742,112,197
13534,21,7.95,376.52,199.3109524,4185.53,4.994588499,19.55069012,55.45414798,13.96358406,6.036989342,37,288
13536,1,455.17,455.17,455.17,455.17,21.08003603,24.73800997,26.17483578,12.12733704,15.87978118,5,5
13538,6,95.4,337.5,165.125,990.75,0,0,0,100,0,24,245
13539,3,151.55,315.69,210.4466667,631.34,31.74992872,22.27009218,13.26385149,20.74159724,11.97453036,15,239
13544,1,122.91,122.91,122.91,122.91,11.95997071,31.05524367,25.65291677,17.61451469,13.71735416,170,170
13546,1,188.16,188.16,188.16,188.16,15.04039116,45.57823129,24.65986395,0,14.72151361,130,130
13548,2,281.01,401.4,341.205,682.41,20.63275743,15.94202899,24.71534708,17.18907988,21.52078662,26,173
13549,5,105.35,223.7,152.41,762.05,17.29545305,26.82238698,33.16055377,9.585985172,13.13562102,72,172
13551,1,91.8,91.8,91.8,91.8,0,0,0,100,0,249,249
13552,11,19.92,517.84,283.0918182,3114.01,18.46204733,28.12450827,28.50183525,21.93795139,2.97365776,16,245
13555,4,613.93,1693.7,1037.32,4149.28,7.156663325,33.40868777,38.35316007,6.458951915,14.62253692,3,131
13557,1,240.68,240.68,240.68,240.68,0,52.63420309,26.02625893,0,21.33953798,210,210
13561,1,141.86,141.86,141.86,141.86,2.995911462,10.15085295,61.93430142,14.66234316,10.25659101,145,145
13562,3,589.6,606.46,599.7766667,1799.33,5.518720857,16.57283544,44.34428371,30.73644079,2.827719207,11,175
13563,2,310.88,466.65,388.765,777.53,11.60083855,40.32641827,18.52018572,25.94112124,3.611436215,14,70
13564,2,540,658.38,599.19,1198.38,14.16495602,31.07611943,26.47323887,21.03256062,7.253125052,284,298
13565,1,110.18,110.18,110.18,110.18,7.714648757,81.25794155,2.314394627,0,8.713015066,264,264
13566,1,585.18,585.18,585.18,585.18,26.12871253,27.7265115,17.64927031,12.39789466,16.09761099,12,12
13568,1,192.85,192.85,192.85,192.85,33.83458647,19.83406793,28.72698989,15.84132746,1.76302826,103,103
13569,1,118.32,118.32,118.32,118.32,34.48275862,3.591954023,17.91751183,24.42528736,19.58248817,297,297
13570,1,239.49,239.49,239.49,239.49,6.200676437,63.63104931,14.00893565,3.319554052,12.83978454,173,173
13571,7,114.71,282.68,154.8328571,1083.83,6.546229575,23.82753753,29.14202412,7.510402923,32.97380586,22,183
13572,1,1384.25,1384.25,1384.25,1384.25,25.17030883,31.83673469,31.94726386,10.3088315,0.736861116,135,135
13573,1,31.77,31.77,31.77,31.77,70.82152975,0,27.85646837,0,1.322001889,183,183
13575,3,88.55,258.46,159.07,477.21,11.20051969,46.49944469,24.01458477,3.331866474,14.95358438,0,106
13576,14,302.88,613.03,380.6671429,5329.34,69.72777117,2.483046681,20.70706692,5.395602457,1.686512776,1,303
13577,3,342.4,465.35,388.1666667,1164.5,8.92657793,11.35251181,50.58823529,17.8402748,11.29240017,22,171
13579,1,164.7,164.7,164.7,164.7,47.93564056,12.02185792,15.30054645,24.74195507,0,299,299
13581,1,118,118,118,118,3.177966102,25.63559322,37.5,33.68644068,0,239,239
13583,1,781.03,781.03,781.03,781.03,23.53430726,25.09506677,13.14930284,8.386361599,29.83496153,85,85
13584,1,142.4,142.4,142.4,142.4,9.094101124,22.50702247,8.356741573,58.25140449,1.790730337,236,236
13588,5,113.3,473.3,317.648,1588.24,9.853674508,37.30544502,14.82773384,1.819624238,36.19352239,16,185
13589,1,147,147,147,147,10.20408163,38.16326531,20.81632653,30.81632653,0,109,109
13590,4,198.55,309.06,277.645,1110.58,5.605179276,39.8899674,34.30189631,1.607268274,18.59568874,80,233
13591,2,314.03,462.2,388.115,776.23,19.20178298,32.03303145,18.937686,23.56904526,6.258454324,134,196
13592,3,32.85,95.94,68.50333333,205.51,7.298914895,56.19677875,6.131088512,17.37141745,13.0018004,135,194
13593,5,15.6,645.83,398.056,1990.28,18.26627409,13.58100368,24.86584802,37.29877203,5.988102177,38,266
13599,10,91.7,552.79,275.414,2754.14,7.679348181,29.11544075,45.29762467,10.22097642,7.686609976,14,296
13600,1,219.52,219.52,219.52,219.52,3.96319242,24.0069242,4.031523324,25.35076531,42.64759475,242,242
13601,1,373.2,373.2,373.2,373.2,14.84458735,32.89121115,37.28831726,0,14.97588424,141,141
13606,2,70.02,180.4,125.21,250.42,6.469131858,44.19774778,8.286079387,3.154700104,37.89234087,173,241
13610,5,110.55,231.22,151.952,759.76,23.01121407,33.28419501,15.67337054,20.39459829,7.636622091,40,215
13611,3,303.15,535.08,386.0666667,1158.2,10.771024,31.43843896,25.20808151,12.73096184,19.8514937,19,289
13614,3,205.75,589.23,365.71,1097.13,28.48340671,32.5166571,9.270551348,24.72359702,5.005787828,19,260
13615,1,399.99,399.99,399.99,399.99,20.02550064,29.53573839,23.25058126,21.33803345,5.850146254,248,248
13617,2,131.11,234.59,182.85,365.7,20.50861362,20.45392398,26.19633579,24.7060432,8.135083402,43,110
13618,1,177.34,177.34,177.34,177.34,0,58.39630089,9.980827788,0,31.62287132,103,103
13621,1,213.85,213.85,213.85,213.85,6.94411971,72.38718728,0,0,20.66869301,46,46
13623,4,101.35,156,135.4925,541.97,14.80709264,19.26305884,14.88643283,45.85124638,5.192169308,140,227
13626,1,257.23,257.23,257.23,257.23,18.21327217,37.98157291,6.881001438,6.18123858,30.7429149,182,182
13627,4,294.73,408.33,329.9325,1319.73,24.82704796,39.14133952,7.828874088,8.600243989,19.60249445,9,287
13629,8,336.36,895,714.795,5718.36,0.346253122,4.548506915,91.89347995,2.082764989,1.128995027,29,268
13630,6,7.7,438.32,295.2933333,1771.76,5.827538719,66.2680047,17.42504628,2.398744751,8.080665553,5,215
13631,11,40,850,274.7063636,3021.77,0,7.280501163,0,92.71949884,0,29,197
13632,3,201.57,351.45,270.1166667,810.35,21.94113655,17.07903992,24.82754365,29.66619362,6.486086259,103,173
13634,4,158.36,588.51,343.07,1372.28,19.9908182,22.63240738,17.03879675,32.65732941,7.680648264,16,257
13636,4,105.1,242.1,159.7625,639.05,8.035364995,29.18394492,17.04092012,26.24207808,19.49769189,52,215
13637,2,262.25,422.6,342.425,684.85,14.03957071,37.33080237,28.01051325,12.11214134,8.50697233,117,156
13639,1,1033.34,1033.34,1033.34,1033.34,3.338688137,48.74484681,29.89722647,0,18.01923859,4,4
13642,1,354.8,354.8,354.8,354.8,13.0777903,35.01691094,20.13810598,24.95772266,6.809470124,145,145
13643,2,87.9,171.5,129.7,259.4,0,6.360832691,64.14803392,19.66075559,9.830377795,28,115
13644,2,547.52,851.09,699.305,1398.61,18.22523791,30.86064021,20.72486254,5.61629046,24.57296888,3,35
13645,1,252.1,252.1,252.1,252.1,0,79.96826656,12.13804046,7.893692979,0,50,50
13647,3,379.22,464.14,422.6666667,1268,29.61041009,22.44952681,23.8785489,14.05362776,10.00788644,1,164
13649,2,148.8,197.8,173.3,346.6,9.694171956,19.04212349,34.5643393,29.77495672,6.92440854,186,296
13650,3,317.96,372.12,344.2933333,1032.88,13.55433351,32.84021377,31.17496708,18.33707691,4.093408721,18,197
13652,2,308.8,329.44,319.12,638.24,25.06893958,27.48495864,27.35648032,16.31047882,3.779142642,186,298
13654,4,312.93,541.43,428.5675,1714.27,11.60260636,41.24787811,19.33184388,3.508782164,24.3088895,75,203
13655,2,383.65,549.32,466.485,932.97,23.60204508,35.33339764,10.8363613,19.08421493,11.14398105,44,171
13656,2,162.7,216.95,189.825,379.65,6.018701436,23.65863295,28.92137495,10.45699987,30.94429079,94,267
13657,1,152.34,152.34,152.34,152.34,0,28.35762111,41.35486412,0,30.28751477,131,131
13658,3,154.2,1009.27,626.3566667,1879.07,10.28966457,46.2489423,26.2044522,14.38743634,2.869504595,15,134
13659,2,525.7,1028.75,777.225,1554.45,9.871658786,31.61632732,29.06880247,13.22332658,16.21988485,135,250
13662,3,223.95,364.82,293.07,879.21,4.674651107,38.26730815,20.7970792,18.57917904,17.68178251,15,189
13663,1,189.47,189.47,189.47,189.47,10.29186679,17.33783712,0,51.93434317,20.43595292,109,109
13666,2,20.4,43.65,32.025,64.05,7.728337237,0,43.40359094,17.01795472,31.8501171,217,217
13667,1,305.02,305.02,305.02,305.02,32.42410334,13.96301882,20.3593207,24.76886762,8.484689529,79,79
13668,16,87.3,1106.46,302.231875,4835.71,9.604587537,42.22068734,27.93653879,13.35067653,6.887509797,43,292
13669,1,48.15,48.15,48.15,48.15,0,26.47975078,73.52024922,0,0,79,79
13670,1,349.7,349.7,349.7,349.7,22.59079211,35.6591364,15.08149843,4.718329997,21.95024307,5,5
13672,1,124.26,124.26,124.26,124.26,23.90149686,32.64123612,0,43.45726702,0,231,231
13675,2,178.38,308.44,243.41,486.82,8.134423401,39.02058256,44.01216055,0,8.832833491,81,214
13678,1,232.6,232.6,232.6,232.6,0,20.3783319,6.7927773,0,72.8288908,81,81
13680,1,871.48,871.48,871.48,871.48,28.57552669,13.23380915,40.86152293,5.473447469,11.85569376,269,269
13681,1,203.46,203.46,203.46,203.46,14.62203873,4.865821292,74.51096039,0,6.001179593,85,85
13682,1,59.5,59.5,59.5,59.5,28.57142857,0,28.57142857,42.85714286,0,117,117
13684,1,64.23,64.23,64.23,64.23,0,52.82578234,41.33582438,0,5.838393274,215,215
13686,1,72,72,72,72,0,0,29.16666667,0,70.83333333,112,112
13692,2,14.95,841.68,428.315,856.63,0,29.64757246,44.54665375,1.984520738,23.82125305,143,166
13694,42,35.28,3221.88,1179.870952,49554.58,10.92121051,20.76449846,42.41823864,6.627439885,19.26861251,1,303
13695,13,54.6,381.54,161.3038462,2096.95,11.8600825,67.18138248,12.19723885,0,8.761296168,11,189
13699,1,308.58,308.58,308.58,308.58,0,3.072136885,19.63834338,77.28951974,0,85,85
13700,8,14.99,390.47,206.4075,1651.26,13.52906266,14.07834018,15.86788271,0.514758427,56.00995603,22,257
13703,1,99.5,99.5,99.5,99.5,0,0,0,100,0,248,248
13704,5,88.56,417.08,255.33,1276.65,24.32538284,23.45200329,8.765127482,22.09689422,21.36059217,3,18
13705,2,204.54,318.14,261.34,522.68,14.23433076,74.74554221,0,4.553455269,6.466671769,74,303
13706,1,330.79,330.79,330.79,330.79,5.350826809,41.27694308,29.2028175,5.396172798,18.77323982,232,232
13707,2,223,583.41,403.205,806.41,26.85358565,36.09206235,11.48299252,17.11908334,8.452276137,197,245
13708,1,296.88,296.88,296.88,296.88,10.9135004,36.43896524,14.82417138,6.012530315,31.81083266,201,201
13709,5,327.6,745.7,575.644,2878.22,8.359333199,48.71274607,11.78679879,21.14675042,9.994371521,31,245
13711,2,81.1,170.96,126.03,252.06,0,5.9271602,16.92454178,61.29492978,15.85336825,148,148
13712,1,228.84,228.84,228.84,228.84,0,19.66439434,14.42055585,0,65.91504982,176,176
13715,5,11.9,440.22,210.788,1053.94,19.39863749,34.24862895,27.05087576,12.58136137,6.720496423,211,302
13716,1,138.28,138.28,138.28,138.28,6.146948221,49.06711021,4.266705236,0,40.51923633,199,199
13717,4,183.63,298.05,235.81,943.24,7.076671897,41.85043043,10.27946228,6.11721301,34.67622238,58,228
13718,2,114.05,192.5,153.275,306.55,9.786331757,22.26390475,0,64.68765291,3.262110586,176,225
13719,2,132.9,205.84,169.37,338.74,24.94538584,44.51791935,15.49861251,10.5390565,4.499025801,135,164
13720,4,120.45,266.2,199.975,799.9,27.96599575,41.81772722,4.425553194,8.638579822,17.15214402,46,184
13722,3,173.88,1463.47,789.72,2369.16,29.8671259,12.02324875,16.40074963,26.47140759,15.23746813,61,212
13723,1,199.85,199.85,199.85,199.85,36.60245184,0,23.61771328,39.77983488,0,147,147
13725,7,104.4,921,252.5,1767.5,19.30127298,42.54200849,8.712871287,22.87128713,6.572560113,99,238
13726,1,292.68,292.68,292.68,292.68,0,37.41287413,15.68265683,0,46.90446904,30,30
13728,5,141.15,183,159.404,797.02,0,17.37472084,6.014905523,62.05615919,14.55421445,37,240
13730,2,306.75,445.85,376.3,752.6,21.93861281,34.86978475,2.032952432,22.37576402,18.782886,65,91
13731,2,302.47,308.12,305.295,610.59,23.91948771,46.01123503,17.2947477,5.208077433,7.56645212,149,176
13735,2,474.54,860.25,667.395,1334.79,20.72311,17.56381154,27.78714255,24.55442429,9.371511624,105,164
13736,1,355.83,355.83,355.83,355.83,21.96273501,31.39982576,15.44557794,10.37012056,20.82174072,190,190
13737,1,339.6,339.6,339.6,339.6,18.50706714,39.23733804,25.98645465,14.28150766,1.987632509,130,130
13740,1,350.75,350.75,350.75,350.75,0,14.88239487,26.14397719,14.15538133,44.81824661,170,170
13741,3,160.86,305.3,222.11,666.33,13.49181337,30.48339411,21.24472859,34.78006393,0,1,147
13742,11,14.5,526.1,251.1836364,2763.02,11.24675174,22.00092652,14.87394228,45.20054144,6.677838018,19,250
13743,6,116.88,274.31,177.3983333,1064.39,0,57.24875281,0,0,42.75124719,18,189
13744,2,263.2,893.16,578.18,1156.36,0,69.05029576,5.292469473,5.145456432,20.51177834,25,222
13745,1,291.54,291.54,291.54,291.54,0,36.57131097,0,0,63.42868903,92,92
13747,1,79.6,79.6,79.6,79.6,0,0,0,100,0,303,303
13748,5,31.6,335.8,189.65,948.25,5.083047719,25.3783285,60.88267862,3.100448194,5.555496968,25,303
13750,4,302.39,363.36,329.1575,1316.63,70.44575925,4.626964295,16.47387649,8.453399968,0,70,266
13751,1,296.25,296.25,296.25,296.25,17.99156118,0.843881857,58.83544304,18.78481013,3.544303797,218,218
13752,6,90.6,298.99,197.7133333,1186.28,10.49499275,36.07495701,18.03115622,7.460296052,27.93859797,54,176
13753,1,741.26,741.26,741.26,741.26,5.342255079,37.71955859,16.87127324,18.21223322,21.85467987,217,217
13754,2,126.6,156,141.3,282.6,7.112526539,54.56475584,9.872611465,0,28.45010616,81,247
13756,8,163.8,532.8,371.54125,2972.33,31.81847238,10.00023551,37.52006002,7.536175324,13.12505677,23,297
13758,5,316.9,893.37,470.304,2351.52,19.55968905,37.29927876,25.76546234,8.318024087,9.057545758,131,303
13759,1,560.41,560.41,560.41,560.41,41.41075284,32.39414,12.63360754,6.495244553,7.066255063,1,1
13760,1,135.09,135.09,135.09,135.09,8.734917462,32.65970834,45.19209416,0,13.41328004,186,186
13761,1,491.71,491.71,491.71,491.71,12.23282016,20.96357609,35.49653251,24.0588965,7.248174737,109,109
13764,3,445.74,576.13,507.2533333,1521.76,19.9867259,24.40726527,26.26366838,15.57078646,13.77155399,0,267
13767,33,19.8,1004.4,395.809697,13061.72,26.53440741,19.04940544,34.81968684,15.30158356,4.294916749,10,303
13769,8,25.2,421.18,269.20875,2153.67,36.45962473,14.37639007,35.92750979,7.700808388,5.535667024,22,297
13771,2,590.5,871.6,731.05,1462.1,9.698379044,27.54941522,36.83742562,9.041789207,16.8729909,129,177
13772,2,228.42,457.8,343.11,686.22,35.70283583,18.88607152,19.27370231,14.4195739,11.71781644,26,169
13774,1,345,345,345,345,39.92753623,33.8115942,5.130434783,4.608695652,16.52173913,11,11
13777,27,40.68,2497.67,475.8714815,12848.53,26.98277546,21.24663288,36.66139239,11.64452276,3.464676504,7,303
13778,1,178.7,178.7,178.7,178.7,20.20145495,26.94459989,22.35590375,30.49804141,0,33,33
13780,1,116.28,116.28,116.28,116.28,0,16.76986584,4.325765394,5.116959064,73.7874097,100,100
13781,1,127.84,127.84,127.84,127.84,7.19649562,33.65926158,29.61514393,29.52909887,0,180,180
13782,3,126.63,191.94,162.6433333,487.93,21.25304859,18.52314881,21.05015064,29.30748263,9.866169328,54,257
13784,9,60.48,603.96,236.0166667,2124.15,0,25.69168844,22.3967234,18.47327166,33.4383165,24,262
13786,1,230.4,230.4,230.4,230.4,17.1875,38.54166667,35.41666667,0,8.854166667,297,297
13787,2,106.4,202.64,154.52,309.04,16.98809216,17.78086979,34.47126586,8.332254724,22.42751747,5,294
13791,2,440.38,769.7,605.04,1210.08,0,59.434087,23.66785667,0,16.89805633,57,98
13792,1,74.6,74.6,74.6,74.6,21.17962466,31.36729223,47.45308311,0,0,217,217
13798,45,127.5,3710.1,670.582,30176.19,5.461425051,27.88957121,50.63667746,7.231860616,8.780465659,2,302
13799,2,341.7,347.16,344.43,688.86,5.748628168,60.09348779,25.3462242,2.888830822,5.922829022,46,224
13800,1,558.32,558.32,558.32,558.32,8.543487606,35.05158332,23.24831638,9.546496633,23.61011606,239,239
13802,3,969.74,2161.32,1393.14,4179.42,8.699771739,36.19497442,37.22286824,14.90876725,2.973618349,68,241
13803,1,277.07,277.07,277.07,277.07,30.62403003,39.52791713,21.87172917,4.294943516,3.681380157,185,185
13804,5,188.3,739.57,456.596,2282.98,20.35935488,33.76026071,22.07378076,11.17399189,12.63261176,8,219
13805,1,500.24,500.24,500.24,500.24,0,0,67.56756757,0,32.43243243,59,59
13807,1,112.6,112.6,112.6,112.6,25.31083481,35.1687389,0,39.52042629,0,297,297
13808,2,149.64,573.46,361.55,723.1,18.62812889,42.22652469,21.71207302,12.65385147,4.779421933,23,26
13809,1,155.05,155.05,155.05,155.05,2.741051274,32.89261529,36.14962915,28.21670429,0,235,235
13811,2,258.75,333,295.875,591.75,0,12.16730038,0,87.83269962,0,113,169
13812,1,278.74,278.74,278.74,278.74,5.327545383,41.185334,25.27086173,6.403817177,21.8124417,35,35
13813,3,281.94,371.69,315.29,945.87,15.56239229,28.69316079,22.44917378,22.74625477,10.54901836,0,64
13814,2,617.54,944.58,781.06,1562.12,34.51079302,46.18723274,9.149105062,2.54781963,7.605049548,22,67
13815,2,1012.01,1953.29,1482.65,2965.3,15.45880687,41.39075304,23.95508043,1.072404141,18.12295552,102,248
13817,1,128.7,128.7,128.7,128.7,0,44.28904429,28.9044289,0,26.80652681,281,281
13819,3,307,425.05,380.1166667,1140.35,8.536852721,37.97956768,18.99416846,0,34.48941115,231,249
13821,2,115.49,270.15,192.82,385.64,39.881755,17.2829582,21.0455347,14.74172804,7.048024064,74,191
13823,1,650.42,650.42,650.42,650.42,0,6.69106116,49.95233849,35.28489284,8.071707512,21,21
13824,4,130.8,659.3,357.46,1429.84,21.99546802,44.46371622,0,32.0805125,1.460303251,65,240
13826,1,179.55,179.55,179.55,179.55,24.89557226,35.0877193,8.688387636,16.62489557,14.70342523,106,106
13827,2,112.74,188.02,150.38,300.76,16.52480383,36.74025801,5.752094693,35.29392206,5.688921399,63,73
13831,5,311.3,408,359.118,1795.59,6.542696273,10.08025217,61.26342873,21.19637556,0.917247256,17,299
13833,1,384.8,384.8,384.8,384.8,22.86902287,26.74116424,12.26611227,37.62993763,0.493762994,89,89
13835,2,208.89,328.45,268.67,537.34,15.87449287,31.85134179,20.23858265,17.92161388,14.11396881,85,145
13837,2,113.7,157.54,135.62,271.24,21.40171066,38.53413951,26.81389176,0,13.25025807,141,247
13838,3,93.16,238.11,159.8633333,479.59,18.33858087,28.63696074,15.49448487,34.47736608,3.052607436,47,299
13841,1,85,85,85,85,0,0,0,0,100,182,182
13842,8,293.96,638.66,350.49125,2803.93,16.46795747,36.87823876,16.18086044,20.25728174,10.21566159,2,296
13846,2,252.53,399.8,326.165,652.33,7.204942284,29.08803826,36.3956893,15.48296108,11.82836908,172,290
13848,3,320,615,418.3333333,1255,0,0,0,0,100,22,296
13849,1,593.58,593.58,593.58,593.58,10.86626908,49.25536575,12.78681896,17.61346407,9.478082146,100,100
13850,1,1586.81,1586.81,1586.81,1586.81,11.36241894,38.04740328,32.70901998,5.766285819,12.11487198,59,59
